case_label,intensity_w_cm2,mean_peak_field_amplitude_au,harmonic_order,mean_intensity,std_intensity,normalized_intensity,display_intensity,mean_cutoff_order,cutoff_order_p95,cutoff_order_p99,raw_intensity_g2,effective_intensity_g2,tail_capped_sample_fraction,bsv_tail_quantile,spectrum_model,frequency_grid,tdse_amplitude_bin_count,tdse_library_field_amplitude_min_au,tdse_library_field_amplitude_max_au,driver_sampling,normalization_scope,claim_level,mechanism
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,24.39940705007146,9.081048637260916e-06,0.00014091488731122695,3.327171330894122e-06,0.3327171330894122,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,24.43940607802239,4.006723948841789e-06,6.217807782056087e-05,1.468008551203431e-06,0.1468008551203431,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,24.47940510597333,4.3784743976572635e-06,7.473606668948816e-05,1.6042128030417896e-06,0.16042128030417896,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,24.519404133924265,2.5109320255207647e-06,2.934537283686986e-05,9.199709618179597e-07,0.09199709618179597,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,24.559403161875203,3.8612657827006965e-06,5.126757917333855e-05,1.4147146795856424e-06,0.14147146795856425,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,24.59940218982614,3.096114517469147e-06,5.092452978528297e-05,1.1343737789731274e-06,0.11343737789731274,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,24.639401217777074,4.209859458811287e-06,4.655131749869727e-05,1.5424346083752742e-06,0.1542434608375274,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,24.679400245728015,4.5067377220157385e-06,8.682984824238523e-05,1.6512067211075574e-06,0.16512067211075573,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,24.719399273678945,2.0849656619962672e-06,2.41674718693438e-05,7.639027444505637e-07,0.07639027444505637,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,24.759398301629886,1.8320127317459775e-05,0.0002956973976724365,6.712242696165957e-06,0.6712242696165958,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,24.799397329580824,2.65409127427723e-07,4.3673790542375685e-06,9.724225417225598e-08,0.01,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,24.83939635753176,2.762613916189266e-05,0.0003736869168790045,1.0121837452295068e-05,1.0121837452295068,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,24.879395385482695,1.6343309738449288e-05,0.00029417815927788973,5.987963921982993e-06,0.5987963921982993,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,24.919394413433636,6.091943546597137e-06,5.6013806729486437e-05,2.2320043342237957e-06,0.22320043342237958,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,24.95939344138457,0.0018027420653174966,0.02608431353312018,0.0006604998999906687,66.04998999906687,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,24.999392469335508,0.005609594804941298,0.0781614659061695,0.0020552783889243517,205.52783889243517,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.03939149728644,0.0029822042540585013,0.039734102752770985,0.0010926386250439428,109.26386250439428,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.07939052523738,0.00017902375475671895,0.0023468893044970504,6.559184166590227e-05,6.559184166590227,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.11938955318832,1.266081161604943e-05,0.000165628240283564,4.638747254576633e-06,0.4638747254576633,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.159388581139254,1.0002747921831643e-06,1.5596495038376995e-05,3.664869272819729e-07,0.03664869272819729,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.19938760909019,3.2123673397209446e-06,5.0038744360223075e-05,1.1769672142449793e-06,0.11769672142449793,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.239386637041125,9.581493187452815e-06,0.0001290692414436959,3.5105273315732374e-06,0.3510527331573237,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.279385664992066,7.3676544266409425e-06,0.00012737167876436124,2.6994072560819166e-06,0.26994072560819166,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.319384692943004,3.0754892738975305e-06,5.634673154526497e-05,1.1268169733832293e-06,0.11268169733832292,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.359383720893938,6.19903638983888e-07,1.2529332408065491e-05,2.2712416791616747e-07,0.022712416791616747,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.399382748844875,1.020866246908204e-06,2.0287718881148956e-05,3.740313531031764e-07,0.03740313531031764,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.439381776795816,5.8999226255940296e-06,0.00010681030805762902,2.1616505095925766e-06,0.21616505095925764,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.47938080474675,3.810897070588286e-06,5.943522845049542e-05,1.3962602761782161e-06,0.1396260276178216,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.519379832697688,1.5607245467177033e-06,3.353299611597217e-05,5.718280095929705e-07,0.05718280095929705,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.55937886064862,1.0022541372764617e-06,1.7630214922548114e-05,3.672121321026302e-07,0.03672121321026302,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.59937788859956,8.753930621135469e-07,1.4484226445221512e-05,3.2073197885727026e-07,0.032073197885727024,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.639376916550496,1.2324476699022407e-06,2.3863588304519946e-05,4.515518766523022e-07,0.04515518766523022,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.67937594450143,1.0726969820222018e-06,1.817930125361698e-05,3.93021421631482e-07,0.0393021421631482,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.71937497245237,1.029159295894011e-06,1.8782127542795285e-05,3.770698121989753e-07,0.03770698121989753,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.759374000403305,7.853968935453627e-07,1.4919476118922238e-05,2.8775862039272466e-07,0.028775862039272466,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.799373028354243,7.831597289985698e-07,1.4189372319012271e-05,2.8693895407004467e-07,0.028693895407004465,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.83937205630518,6.646732898465048e-07,1.2216043573525687e-05,2.435271522844097e-07,0.024352715228440968,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.879371084256118,6.386268304334356e-07,1.3065960864422397e-05,2.3398408776707212e-07,0.02339840877670721,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.919370112207055,5.173352507405866e-07,8.834810580433e-06,1.8954452106581608e-07,0.018954452106581608,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.95936914015799,7.359469363534737e-07,1.3586118976286725e-05,2.6964083615272956e-07,0.026964083615272954,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,25.999368168108926,8.421531019949717e-07,1.6918313065555206e-05,3.085533146121742e-07,0.03085533146121742,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,26.039367196059867,7.303469877981283e-07,1.2473075463534843e-05,2.675890920169943e-07,0.02675890920169943,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,26.0793662240108,9.720476940657882e-07,1.9819465303649948e-05,3.561449067332539e-07,0.03561449067332539,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,26.11936525196174,4.315760090918343e-07,6.417729767368406e-06,1.5812351435496393e-07,0.015812351435496395,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,26.159364279912676,5.774092760189024e-07,9.18440525228096e-06,2.1155481774204985e-07,0.021155481774204985,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,26.19936330786361,3.934092666688419e-07,6.465506709222012e-06,1.4413974483055542e-07,0.014413974483055541,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,26.23936233581455,7.347930800167561e-07,1.1373993239382955e-05,2.692180790597057e-07,0.026921807905970572,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,26.27936136376548,9.826319091161263e-07,1.6494456724277303e-05,3.6002281756516025e-07,0.03600228175651603,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,26.319360391716422,9.591206706557275e-07,1.438530169011033e-05,3.5140862313850765e-07,0.03514086231385077,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,26.35935941966736,2.7039672281713615e-06,3.6357369768369106e-05,9.906964052956114e-07,0.09906964052956115,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
BSV - 1e13 W/cm^2,10000000000000.0,0.016880323915389028,26.399358447618297,2.3229554917868454e-06,3.0994217040096367e-05,8.510989450605431e-07,0.08510989450605431,15.124284290526582,18.613676776582036,22.00238858521466,2.9907608109560786,2.9621928662169585,0.00086,0.999,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,13,1.6079090899617815e-08,0.07855271446643883,single_mode_bsv_random_phase_gamma_intensity,shared_fig_iv2_intensity_cases,hhg_intensity_prediction,quantum_light_hhg_bsv_threshold_tdse_dipole_acceleration
