driver_state,harmonic_order,mean_intensity,std_intensity,normalized_intensity,display_intensity,display_offset,mean_cutoff_order,normalized_intensity_cv,claim_level,mechanism
coherent,141.0,2.8670378056902098e-08,2.2026922108602896e-08,0.10323758224276695,0.10323758224276695,1.0,41.28939862737793,0.14006282952053878,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
coherent,143.0,2.738748713465326e-08,2.118507057404987e-08,0.0986180911139334,0.0986180911139334,1.0,41.28939862737793,0.14006282952053878,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
coherent,145.0,2.6162436063206445e-08,2.0375134211387235e-08,0.0942068723121069,0.0942068723121069,1.0,41.28939862737793,0.14006282952053878,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
coherent,147.0,2.4992597218230447e-08,1.9595921127476404e-08,0.08999446416983203,0.08999446416983203,1.0,41.28939862737793,0.14006282952053878,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
coherent,149.0,2.3875463261500706e-08,1.884628278310036e-08,0.0859718381512571,0.0859718381512571,1.0,41.28939862737793,0.14006282952053878,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
coherent,151.0,2.2808641592072295e-08,1.812511248844542e-08,0.08213037887166914,0.08213037887166914,1.0,41.28939862737793,0.14006282952053878,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,1.0,7.653050156284695e-08,2.3039780191865707e-08,0.283473848531644,1.700843091189864,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,3.0,1.7065907177705925e-07,5.137752165732691e-08,0.6321320633676166,3.7927923802056998,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,5.0,2.1898629111509552e-07,6.59266032404146e-08,0.811139159555742,4.8668349573344525,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,7.0,2.43798312838487e-07,7.339635079137367e-08,0.9030444671670421,5.418266803002252,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,9.0,2.565372295490869e-07,7.723144705888773e-08,0.950230225424648,5.701381352547887,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,11.0,2.6307760746623727e-07,7.920045113576701e-08,0.9744562014886291,5.846737208931774,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,13.0,2.6643554945384713e-07,8.021137153628275e-08,0.9868942323251587,5.9213653939509525,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,15.0,2.6815957435500223e-07,8.073039537588666e-08,0.9932801302836803,5.959680781702082,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,17.0,2.6904471825289333e-07,8.099687110032505e-08,0.9965587596159792,5.979352557695875,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,19.0,2.6949916628287996e-07,8.113368429905869e-08,0.9982420640421515,5.9894523842529095,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,21.0,2.6973248768118346e-07,8.120392653739774e-08,0.9991063013510834,5.9946378081065,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,23.0,2.698522788813092e-07,8.123999010503966e-08,0.999550015580396,5.997300093482377,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,25.0,2.699137817341661e-07,8.125850575804112e-08,0.9997778260616941,5.9986669563701644,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,27.0,2.6994535835168956e-07,8.126801201126216e-08,0.999894787862678,5.999368727176068,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,29.0,2.699615703276861e-07,8.127289268440324e-08,0.9999548380535718,5.999729028321431,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,31.0,2.6996989383370024e-07,8.127539850554684e-08,0.9999856688495932,5.999914013097559,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,33.0,2.699737628683018e-07,8.127763434834678e-08,1.0,6.0,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,35.0,2.699632368515541e-07,8.130493642981807e-08,0.9999610109640438,5.999766065784263,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,37.0,2.6980044856734333e-07,8.159215597621037e-08,0.9993580327987538,5.9961481967925225,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,39.0,2.6883523755975166e-07,8.291233606250186e-08,0.9957828297962956,5.974696978777773,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,41.0,2.657157157317332e-07,8.585251408525649e-08,0.9842279224050161,5.905367534430097,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,43.0,2.5936058645293406e-07,8.915984692675292e-08,0.9606881190875387,5.764128714525232,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,45.0,2.5015455321790505e-07,9.064604720673355e-08,0.9265883860719275,5.559530316431565,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,47.0,2.395229792396417e-07,8.966443831952265e-08,0.8872083594155978,5.323250156493587,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
fock,49.0,2.286518911123531e-07,8.709684050797186e-08,0.8469411571075287,5.081646942645172,6.0,41.28939862737793,0.09949880955604297,hhg_intensity_prediction,quantum_light_hhg_spectra_proxy
