driver_state,harmonic_order,nearest_harmonic_order,mean_intensity,raw_intensity,local_background_intensity,normalized_intensity,raw_normalized_intensity,local_background_normalized_intensity,display_intensity,display_offset,in_peak_window,peak_window_half_width,background_inner_width,background_outer_width,display_min_normalized,mean_cutoff_order,normalized_intensity_cv,spectrum_model,frequency_grid,raw_frequency_grid,tdse_amplitude_bin_count,tdse_library_field_amplitude_min_au,tdse_library_field_amplitude_max_au,claim_level,mechanism,processing
coherent,1.4399754565518237,1.0,0.0,2.3060949674764717e-05,0.00012222817089506933,0.0,3.8082409976694067e-07,2.018452570416507e-06,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,1.4799747747893743,1.0,0.0005468405784270242,0.0006690687493220935,0.00012222817089506933,9.030420426414176e-06,1.1048872996830682e-05,2.018452570416507e-06,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,1.519974093026925,1.0,0.0002099559630813996,0.00033218413397646893,0.00012222817089506933,3.467172504117214e-06,5.485625074533721e-06,2.018452570416507e-06,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,1.5599734112644756,1.0,0.0,0.00011557676453955309,0.00012222817089506933,0.0,1.908612521622011e-06,2.018452570416507e-06,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,1.599972729502026,1.0,0.0003480623612034492,0.0004702905320985185,0.00012222817089506933,5.747835073466533e-06,7.76628764388304e-06,2.018452570416507e-06,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,1.639972047739577,1.0,0.0,1.603499327543797e-05,0.00012222817089506933,0.0,2.647988033888251e-07,2.018452570416507e-06,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,1.6799713659771276,1.0,0.00012873224779415035,0.0002509604186892197,0.00012222817089506933,2.125859648825682e-06,4.144312219242189e-06,2.018452570416507e-06,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,1.7199706842146782,1.0,3.622752729785702e-05,0.00015845569819292635,0.00012222817089506933,5.982544372440044e-07,2.6167070076605116e-06,2.018452570416507e-06,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,1.759970002452229,1.0,0.0,4.2134012429145014e-05,0.00012222817089506933,0.0,6.957929998198111e-07,2.018452570416507e-06,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,1.7999693206897793,1.0,0.00010274616835247231,0.00022497433924754164,0.00012222817089506933,1.6967305171369536e-06,3.715183087553461e-06,2.018452570416507e-06,nan,1.0,False,0.35,0.55,0.95,0.001,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
