driver_state,harmonic_order,mean_intensity,std_intensity,normalized_intensity,display_intensity,display_offset,mean_cutoff_order,normalized_intensity_cv,spectrum_model,frequency_grid,tdse_amplitude_bin_count,tdse_library_field_amplitude_min_au,tdse_library_field_amplitude_max_au,claim_level,mechanism
coherent,2.2799611395403874,5.0707324577419935e-05,7.2975215024424564e-06,8.373710322483947e-07,8.373710322483947e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.3199604577779382,3.663574225411397e-05,4.4180227238473915e-06,6.049956207347289e-07,6.049956207347289e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.3599597760154887,9.104997195046756e-06,1.5279845947689842e-06,1.5035817731212225e-07,1.5035817731212225e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.399959094253039,5.226235527621872e-05,6.143406491382878e-06,8.630505109486163e-07,8.630505109486163e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.43995841249059,1.795208451128024e-06,1.084859982815001e-07,2.9645728035344182e-08,2.9645728035344182e-08,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.479957730728141,3.247416212809784e-05,3.878844177468306e-06,5.362720847377554e-07,5.362720847377554e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.5199570489656917,1.699858779769615e-05,6.074306863067513e-07,2.807114185089598e-07,2.807114185089598e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.559956367203242,8.676121884656573e-06,1.8115706810375352e-06,1.4327581269596187e-07,1.4327581269596187e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.5999556854407926,2.2532650713936385e-05,6.611558420535555e-07,3.720998720572112e-07,3.720998720572112e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.6399550036783435,1.0722724402636668e-06,1.2351771653279958e-06,1.770730141331345e-08,1.770730141331345e-08,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.679954321915894,1.8167881834649275e-05,1.1914797474736499e-06,3.000209159609579e-07,3.000209159609579e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.7199536401534448,2.4386835498194654e-06,3.602610015201671e-06,4.0271952394602345e-08,4.0271952394602345e-08,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.759952958390995,5.033866698566142e-05,1.9703252973690767e-05,8.312830914877714e-07,8.312830914877714e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.7999522766285456,9.41540568454019e-07,1.6757767015219726e-06,1.554842035702997e-08,1.554842035702997e-08,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.839951594866097,0.0003509568120923924,0.000176496022008781,5.795633480281827e-06,5.795633480281827e-06,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.8799509131036474,0.000724625603165847,0.0003015095830212569,1.196632822522846e-05,1.196632822522846e-05,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.9199502313411982,7.899037835513876e-05,2.4311050789057884e-05,1.3044319575556538e-06,1.3044319575556538e-06,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.9599495495787487,0.15308678836101516,0.07077221121531083,0.002528045860469993,0.002528045860469993,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,2.999948867816299,0.47852899675859023,0.22287068063508325,0.00790233606911623,0.00790233606911623,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,3.03994818605385,0.15847841984668637,0.0733956482290283,0.0026170822286926206,0.0026170822286926206,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,3.0799475042914004,1.4516957612402059e-05,1.7583368031643627e-06,2.397302536134282e-07,2.397302536134282e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,3.1199468225289513,0.0007131663764014188,0.0003049935104555239,1.1777092752356152e-05,1.1777092752356152e-05,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,3.1599461407665017,0.0005577470066758508,0.00028011552005930004,9.210527090628319e-06,9.210527090628319e-06,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
coherent,3.199945459004052,2.6586823480484322e-05,2.0830056306965826e-05,4.390497035209936e-07,4.390497035209936e-07,1.0,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration
