driver_state,harmonic_order,mean_intensity,raw_peak_intensity,local_background_intensity,normalized_intensity,display_intensity,display_offset,window_half_width,background_inner_width,background_outer_width,display_min_normalized,mean_cutoff_order,normalized_intensity_cv,spectrum_model,frequency_grid,raw_frequency_grid,tdse_amplitude_bin_count,tdse_library_field_amplitude_min_au,tdse_library_field_amplitude_max_au,claim_level,mechanism,processing
coherent,119.0,1.5083091372708462e-13,3.423650413871269e-13,1.9153412766004226e-13,2.4907927794490594e-15,nan,1.0,0.35,0.55,0.95,0.003,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,121.0,1.3673652694736345e-13,3.0945669089413817e-13,1.7272016394677473e-13,2.2580407795161188e-15,nan,1.0,0.35,0.55,0.95,0.003,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,123.0,1.2416622920849698e-13,2.801790862449549e-13,1.5601285703645794e-13,2.0504572936788184e-15,nan,1.0,0.35,0.55,0.95,0.003,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,125.0,1.1293338610973185e-13,2.5408132287180466e-13,1.411479367620728e-13,1.8649602772401762e-15,nan,1.0,0.35,0.55,0.95,0.003,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,127.0,1.028765607395103e-13,2.3077426622244177e-13,1.2789770548293148e-13,1.698883792006832e-15,nan,1.0,0.35,0.55,0.95,0.003,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,129.0,9.385646671460997e-14,2.0992203824817592e-13,1.1606557153356595e-13,1.5499276893618146e-15,nan,1.0,0.35,0.55,0.95,0.003,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,131.0,8.575256242235014e-14,1.9123401991465115e-13,1.0548145749230101e-13,1.4161013682335724e-15,nan,1.0,0.35,0.55,0.95,0.003,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,133.0,7.845939853223475e-14,1.7445721846154414e-13,9.599781992930939e-14,1.2956634586038042e-15,nan,1.0,0.35,0.55,0.95,0.003,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,135.0,7.188478266462675e-14,1.5937116249174667e-13,8.748637982711992e-14,1.1870915131979694e-15,nan,1.0,0.35,0.55,0.95,0.003,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,137.0,6.594855090825406e-14,1.4578394028914628e-13,7.983538938089222e-14,1.0890617205610096e-15,nan,1.0,0.35,0.55,0.95,0.003,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,139.0,6.058080622579057e-14,1.3352813580235477e-13,7.29473295765642e-14,1.0004198144249908e-15,nan,1.0,0.35,0.55,0.95,0.003,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,141.0,5.57196880940723e-14,1.2245658087749363e-13,6.673689278342133e-14,9.201442419754253e-16,nan,1.0,0.35,0.55,0.95,0.003,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,143.0,5.1310800414422516e-14,1.1244012567064557e-13,6.112932525622306e-14,8.473367164721062e-16,nan,1.0,0.35,0.55,0.95,0.003,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,145.0,4.730664058479481e-14,1.0336562162855752e-13,5.605898104376271e-14,7.812127890559871e-16,nan,1.0,0.35,0.55,0.95,0.003,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,147.0,4.366512859459237e-14,9.513329936965093e-14,5.146817077505856e-14,7.210775585031495e-16,nan,1.0,0.35,0.55,0.95,0.003,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,149.0,4.034879868256937e-14,8.765482203665656e-14,4.730602335408719e-14,6.663123224184295e-16,nan,1.0,0.35,0.55,0.95,0.003,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,151.0,3.587834280452261e-14,8.085240381835737e-14,4.4974061013834756e-14,5.924880714957555e-16,nan,1.0,0.35,0.55,0.95,0.003,20.081091617933723,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,1.0,32.09201360708107,32.09213569291038,0.00012208582930881064,0.5299613573589637,529.9613573589637,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,3.0,0.46193618620327354,0.46194248846058894,6.302257315378027e-06,0.0076283255781585835,7.6283255781585835,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,5.0,0.007960118300184556,0.00796730736998921,7.189069804653592e-06,0.00013145186683371322,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,7.0,0.004909055523017398,0.0049423459303659595,3.329040734856109e-05,8.10672013349382e-05,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,9.0,0.13072495704018874,0.13095008687162288,0.00022512983143414193,0.002158766867106907,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,11.0,0.054991631735801176,0.05504506709533764,5.343535953645797e-05,0.0009081212589184178,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,13.0,0.011680502990677612,0.011702696914307554,2.2193923629941182e-05,0.0001928895860311201,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,15.0,0.04866220210977662,0.04869272153228586,3.05194225092424e-05,0.0008035982720786054,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,17.0,0.007185634637416473,0.007200118987325202,1.4484349908729293e-05,0.00011866219217514487,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,19.0,0.015894673816306024,0.0159088928099714,1.4218993665373835e-05,0.0002624815947544304,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,21.0,0.017698192113848793,0.017708067706216208,9.875592367413853e-06,0.0002922645499996132,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,23.0,0.011952282177799917,0.011956019168521157,3.736990721239916e-06,0.0001973776953991615,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,25.0,0.002244389369150602,0.002244985890811182,5.965216605799899e-07,3.7063415561267005e-05,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,27.0,0.00021328363762447954,0.00021334465802126781,6.10203967882705e-08,3.522125083263273e-06,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,29.0,1.3307878637553456e-05,1.3313547322147947e-05,5.668684594490258e-09,2.197637553278995e-07,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,31.0,5.38858499794167e-07,5.399644174862051e-07,1.1059176920380658e-09,8.898605910858766e-09,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,33.0,7.04434642133914e-08,7.096408369200304e-08,5.206194786116407e-10,1.1632898567436462e-09,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,35.0,1.3323557458385728e-08,1.3654597085898018e-08,3.3103962751228877e-10,2.2002267236787684e-10,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,37.0,9.336563810198134e-09,9.598995197540721e-09,2.6243138734258765e-10,1.5418222397953255e-10,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,39.0,4.858157091095206e-09,5.053285330306069e-09,1.9512823921086281e-10,8.022667439265324e-11,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,41.0,2.1503890015912008e-09,2.2882613392932435e-09,1.3787233770204293e-10,3.551111152095494e-11,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,43.0,1.2499885139251855e-09,1.3471422150076808e-09,9.715370108249517e-11,2.0642070567262168e-11,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,45.0,8.426112671275308e-10,9.190153750652538e-10,7.640410793772304e-11,1.391472084987311e-11,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,47.0,6.958834703626492e-10,7.56416196494636e-10,6.053272613198683e-11,1.1491686156947231e-11,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,49.0,7.436271908789484e-10,7.931854683324941e-10,4.955827745354569e-11,1.2280116800158785e-11,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,51.0,6.822451568971168e-10,7.193183381097835e-10,3.707318121266666e-11,1.126646566424852e-11,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,53.0,4.598450381553203e-10,4.884710593781475e-10,2.86260212228272e-11,7.593792760383404e-12,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,55.0,2.6108218947582865e-10,2.8404345063658134e-10,2.2961261160752676e-11,4.3114612006250216e-12,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,57.0,1.356020941696745e-10,1.5446642458356785e-10,1.8864330413893357e-11,2.239306974213111e-12,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,59.0,6.881957972517022e-11,8.38463783449218e-11,1.502679861975158e-11,1.1364733397712748e-12,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,61.0,3.749826107234776e-11,4.9625508055008124e-11,1.2127246982660364e-11,6.192390910652403e-13,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,63.0,1.9222346703713825e-11,2.9101002725861313e-11,9.878656022147488e-12,3.1743414655903686e-13,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,65.0,1.2394749271554375e-11,2.0520608252830012e-11,8.125858981275637e-12,2.0468451211885308e-13,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,67.0,7.553240021166221e-12,1.4289784261969499e-11,6.736544240803278e-12,1.247327569745283e-13,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,69.0,4.867092471990626e-12,1.0467690341676826e-11,5.6005978696862e-12,8.037423155892622e-14,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,71.0,3.2346459986864597e-12,7.916961379185453e-12,4.682315380498993e-12,5.34163236071099e-14,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,73.0,2.746322741219676e-12,6.6869874143486175e-12,3.9406646731289415e-12,4.5352246995228335e-14,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,75.0,2.3473686136237353e-12,5.68244665998963e-12,3.3350780463658943e-12,3.8763995052755834e-14,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,77.0,2.017942119849333e-12,4.852313364503186e-12,2.834371244653853e-12,3.3323909119595037e-14,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,79.0,1.7177313971234005e-12,4.135770967818085e-12,2.4180395706946843e-12,2.836628682585261e-14,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,81.0,1.4786473015809562e-12,3.5491014822762865e-12,2.0704541806953303e-12,2.4418097929140424e-14,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,83.0,1.278317503344768e-12,3.059588508665997e-12,1.7812710053212292e-12,2.1109890064948564e-14,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,85.0,1.109418210432787e-12,2.6472437548553104e-12,1.5378255444225235e-12,1.8320719537211646e-14,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,87.0,9.649363016470303e-13,2.2965679350864944e-12,1.331631633439464e-12,1.5934773007604708e-14,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,89.0,8.424671983582106e-13,1.9994776086282363e-12,1.1570104102700256e-12,1.39123417258494e-14,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,91.0,7.385948368381135e-13,1.7470006151532839e-12,1.0084057783151704e-12,1.2197013470749649e-14,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
fock,93.0,6.488105962426051e-13,1.5304566819220342e-12,8.816460856794291e-13,1.0714333742452996e-14,nan,1000.0,0.35,0.55,0.95,0.003,20.081091617933723,0.09949880955604297,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,17,5.345461253579595e-05,0.10901653580938014,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
