state,harmonic_order,intensity
Coherent state,25.400595011679982,0.011099697091254631
Coherent state,25.500597354245706,0.01256731865901071
Coherent state,25.6005996968113,0.03287030305295957
Coherent state,25.700602039377024,0.004414838925519857
Coherent state,25.80060438194262,0.008684666101727297
Coherent state,25.900606724508343,0.0012621735153130697
Coherent state,26.000609067074063,0.03445665568005712
Coherent state,26.10061140963966,0.0028185104291420446
Coherent state,26.20061375220538,0.02105496712312668
Coherent state,26.30061609477098,0.0061625889642471276
Coherent state,26.4006184373367,0.007790644188447171
Coherent state,26.500620779902423,0.0013791725344278487
Coherent state,26.60062312246802,0.0038303534731088072
Coherent state,26.700625465033742,0.008718579228131367
Coherent state,26.800627807599337,0.012461388607726524
Coherent state,26.90063015016506,0.0076736314709620656
Coherent state,27.00063249273066,0.0068009235952512116
Coherent state,27.10063483529638,0.017017427364558524
Coherent state,27.200637177862102,0.004597646990072748
Coherent state,27.300639520427698,0.004293918301632745
Coherent state,27.40064186299342,0.008745227367613274
Coherent state,27.500644205559016,0.0077838618436184325
Coherent state,27.60064654812474,0.0028856847287333683
Coherent state,27.700648890690335,0.004746817622034624
Coherent state,27.80065123325606,0.006719390592199467
Coherent state,27.900653575821778,0.004169033858838284
Coherent state,28.000655918387377,0.004589146154307298
Coherent state,28.100658260953097,0.004339742311124953
Coherent state,28.200660603518696,0.007560248555773214
Coherent state,28.300662946084415,0.00426288371592349
Coherent state,28.40066528865014,0.004838648182354711
Coherent state,28.500667631215737,0.00414104143034549
Coherent state,28.600669973781457,0.004463771479982015
Coherent state,28.700672316347056,0.004682064516852165
Coherent state,28.800674658912776,0.005529325511902507
Coherent state,28.900677001478375,0.004505064246672124
Coherent state,29.000679344044094,0.00436950745357419
Coherent state,29.100681686609818,0.005578432830086955
Coherent state,29.200684029175413,0.002912012269685513
Coherent state,29.300686371741136,0.004064796226723293
Coherent state,29.40068871430673,0.005468547804177279
Coherent state,29.500691056872455,0.004993862694218862
Coherent state,29.60069339943805,0.0021759907996650027
Coherent state,29.700695742003774,0.0045083371086741
Coherent state,29.800698084569497,0.00426802284284609
Coherent state,29.900700427135092,0.004030265889241162
Coherent state,30.000702769700816,0.0044019532209100916
Coherent state,30.10070511226641,0.0041797534345023495
Coherent state,30.200707454832134,0.0038337965223880447
Coherent state,30.30070979739773,0.0037265701128301578
Coherent state,30.400712139963453,0.0038851795389836675
Coherent state,30.500714482529172,0.003319882601301399
Coherent state,30.60071682509477,0.003719901370151509
Coherent state,30.70071916766049,0.0034331050707862975
Coherent state,30.80072151022609,0.0039040695256026274
Coherent state,30.90072385279181,0.003427978948292175
Coherent state,31.000726195357533,0.003300741876109518
Coherent state,31.10072853792313,0.003246428767374164
Coherent state,31.20073088048885,0.0032322888591227203
Coherent state,31.300733223054447,0.0036668883489828193
Coherent state,31.40073556562017,0.0032175997547061208
Coherent state,31.500737908185766,0.003353877753705616
Coherent state,31.60074025075149,0.0031553470514534233
Coherent state,31.700742593317212,0.0032093464215264917
Coherent state,31.800744935882808,0.0032411026218323816
Coherent state,31.90074727844853,0.0030840718850774656
Coherent state,32.00074962101413,0.0032821063938520715
Coherent state,32.100751963579846,0.003301634838293065
Coherent state,32.20075430614545,0.0026638226760915293
Coherent state,32.300756648711165,0.0030426034129274245
Coherent state,32.40075899127689,0.0031156029489699593
Coherent state,32.50076133384248,0.0031299609006908862
Coherent state,32.60076367640821,0.002947591759419313
Coherent state,32.7007660189738,0.002843072161760816
Coherent state,32.800768361539525,0.0027844015755859926
Coherent state,32.90077070410525,0.0027941488295536395
Coherent state,33.000773046670844,0.0027088988408065346
Coherent state,33.10077538923657,0.002660669501812028
Coherent state,33.20077773180216,0.0024623926446858437
Coherent state,33.300780074367886,0.002831888441165086
Coherent state,33.40078241693348,0.0026957288876815855
Coherent state,33.500784759499204,0.002411059243903422
Coherent state,33.60078710206493,0.0026561971119965465
Coherent state,33.70078944463052,0.0025291303703665383
Coherent state,33.800791787196246,0.002444518312199337
Coherent state,33.90079412976184,0.0024591095597620684
Coherent state,34.000796472327565,0.0023549317770422285
Coherent state,34.10079881489316,0.0023803114343438005
Coherent state,34.20080115745888,0.0023250006942278786
Coherent state,34.30080350002461,0.0023165967992807295
Coherent state,34.4008058425902,0.0023128842197475234
Coherent state,34.500808185155925,0.0025068080784479588
Coherent state,34.60081052772152,0.002257263344427948
Coherent state,34.700812870287244,0.0022673084873890016
Coherent state,34.80081521285297,0.0021443746489852086
Coherent state,34.90081755541856,0.002170322201623628
Coherent state,35.000819897984286,0.002187932196253007
Coherent state,35.10082224054988,0.0022160580511041143
Coherent state,35.200824583115605,0.0020360544279805154
Coherent state,35.3008269256812,0.0020105127068961036
Coherent state,35.40082926824692,0.00219050409066249
Coherent state,35.50083161081264,0.0020264079504166994
Coherent state,35.60083395337824,0.0018996834374352132
Coherent state,35.70083629594396,0.0020317575040501414
Coherent state,35.80083863850956,0.0019305958312100175
Coherent state,35.90084098107528,0.0019868586699377986
Coherent state,36.00084332364088,0.0019269936695870823
Coherent state,36.100845666206595,0.0018514898302559992
Coherent state,36.20084800877232,0.0019746911044777665
Coherent state,36.300850351337914,0.0018674909976482761
Coherent state,36.40085269390364,0.0017795858832917572
Coherent state,36.50085503646924,0.001782845395572184
Coherent state,36.600857379034956,0.0017843770400596372
Coherent state,36.70085972160068,0.001776611144942687
Coherent state,36.800862064166274,0.0017662731160318274
Coherent state,36.900864406732,0.0017437479387109084
Coherent state,37.00086674929759,0.0016955180306626773
Coherent state,37.100869091863316,0.0017106125206286598
Coherent state,37.20087143442891,0.0017673788528555245
Coherent state,37.300873776994635,0.0015918988317279292
Coherent state,37.40087611956036,0.0016435776852096685
Coherent state,37.500878462125954,0.0016727227070226249
Coherent state,37.60088080469168,0.0015892055336836372
Coherent state,37.70088314725727,0.0015939517323734526
Coherent state,37.800885489822996,0.0015905546466237252
Coherent state,37.90088783238859,0.0015635952298078762
Coherent state,38.000890174954314,0.0015894190233527502
Coherent state,38.10089251752004,0.001536620759663508
Coherent state,38.20089486008563,0.0015191510577542376
Coherent state,38.300897202651356,0.001525133794639062
Coherent state,38.40089954521695,0.0014889135754884277
Coherent state,38.500901887782675,0.0014069704645223232
Coherent state,38.60090423034827,0.0014634240696904577
Coherent state,38.70090657291399,0.0014338256778747538
Coherent state,38.80090891547972,0.0014335905749087504
Coherent state,38.90091125804531,0.0014101046533507374
Coherent state,39.000913600611035,0.0013883226383438493
Coherent state,39.10091594317663,0.0013236378393714277
Coherent state,39.200918285742354,0.001424174191609946
Coherent state,39.30092062830808,0.001347785161602677
Coherent state,39.40092297087367,0.0013101676910740067
Coherent state,39.500925313439396,0.001319126937250512
Coherent state,39.60092765600499,0.001359159857368519
Coherent state,39.700929998570714,0.0012869719387533143
Coherent state,39.80093234113631,0.0012982438925535369
Coherent state,39.90093468370203,0.0012461883203526748
Coherent state,40.00093702626775,0.0012754425427683402
Coherent state,40.10093936883335,0.0012654574433273462
Coherent state,40.20094171139907,0.0012022602746030956
Coherent state,40.30094405396467,0.0012152791920675393
Coherent state,40.40094639653039,0.0012386980077666295
Coherent state,40.50094873909599,0.0011842698549224219
Coherent state,40.600951081661705,0.0011940927583341874
Coherent state,40.70095342422743,0.0011723128969248948
Coherent state,40.800955766793024,0.0011655842339248154
Coherent state,40.90095810935875,0.0011260244022966034
Coherent state,41.00096045192434,0.0011748367943694546
Coherent state,41.100962794490066,0.0010897562108815823
Coherent state,41.20096513705579,0.001113121342088417
Coherent state,41.300967479621384,0.0011221177666599874
Coherent state,41.40096982218711,0.0010894024218140908
Coherent state,41.5009721647527,0.0010751678241393168
Coherent state,41.600974507318426,0.0010843926950295376
Coherent state,41.70097684988402,0.0010674895309647579
Coherent state,41.800979192449745,0.0010576717161081637
Coherent state,41.90098153501547,0.0010295042838331934
Coherent state,42.00098387758106,0.0010312954195029083
Coherent state,42.10098622014679,0.001031530783776888
Coherent state,42.20098856271238,0.0010087021653375767
Coherent state,42.300990905278105,0.0009798034042435588
Coherent state,42.4009932478437,0.0010022339356926073
Coherent state,42.500995590409424,0.0009729764488271088
Coherent state,42.60099793297515,0.0009716745474925121
Coherent state,42.70100027554074,0.0009572537993367435
Coherent state,42.801002618106466,0.0009704658027294525
Coherent state,42.90100496067206,0.0009200654100341969
Coherent state,43.001007303237785,0.000968140788783862
Coherent state,43.10100964580351,0.0009281015795472039
Coherent state,43.2010119883691,0.0008988931677672059
Coherent state,43.30101433093483,0.0009280095756976916
Coherent state,43.40101667350042,0.0008926189484222043
Coherent state,43.501019016066145,0.0009082354466949965
Coherent state,43.60102135863174,0.000864876093922172
Coherent state,43.701023701197464,0.0008834389991003291
Coherent state,43.80102604376318,0.0008745344546833072
Coherent state,43.90102838632878,0.0008635449128717221
Coherent state,44.0010307288945,0.0008510574898710696
Coherent state,44.1010330714601,0.0008492165808625256
Coherent state,44.201035414025824,0.0008501955317231439
Coherent state,44.30103775659142,0.0008175436432854442
Coherent state,44.40104009915714,0.0008205402081334671
Coherent state,44.50104244172286,0.0007962443808804649
Coherent state,44.60104478428846,0.0008037675489951329
Coherent state,44.70104712685418,0.0007885269177931583
Coherent state,44.80104946941978,0.0008125356448706637
Coherent state,44.901051811985496,0.0007768743277011056
Coherent state,45.00105415455122,0.0007818937834119823
Coherent state,45.101056497116815,0.0007868536622433797
Coherent state,45.20105883968254,0.0007515540094341694
Coherent state,45.301061182248134,0.0007788993324635492
Coherent state,45.40106352481386,0.0007301628697173758
Coherent state,45.50106586737945,0.0007645470814105906
Coherent state,45.601068209945176,0.0007271304873095452
Coherent state,45.7010705525109,0.0007283999145036673
Coherent state,45.801072895076494,0.0007322529644226081
Coherent state,45.90107523764222,0.0007222587712628916
Coherent state,46.00107758020781,0.000710620310285442
Coherent state,46.101079922773536,0.0007074555527846031
Coherent state,46.20108226533913,0.0007049606122115292
Coherent state,46.301084607904855,0.0006930211546833409
Coherent state,46.40108695047058,0.0006903763364358263
Coherent state,46.50108929303617,0.000671684056294616
Coherent state,46.6010916356019,0.0006776458551470663
Coherent state,46.70109397816749,0.000662785343625224
Coherent state,46.801096320733215,0.0006776678542666744
Coherent state,46.90109866329881,0.0006639890710720802
Coherent state,47.001101005864534,0.0006405135757476286
Coherent state,47.10110334843026,0.0006582695600489983
Coherent state,47.20110569099585,0.0006332075412127484
Coherent state,47.301108033561576,0.0006576426475095215
Coherent state,47.40111037612717,0.0006104725765086336
Coherent state,47.501112718692895,0.000634676578371785
Coherent state,47.60111506125862,0.000631522994101105
Coherent state,47.70111740382421,0.0006079447448630221
Coherent state,47.801119746389936,0.0006187076878846535
Coherent state,47.90112208895553,0.0006052836644809206
Coherent state,48.001124431521255,0.000597862146230662
Coherent state,48.10112677408685,0.0005939448387875052
Coherent state,48.201129116652574,0.0005828165318897792
Coherent state,48.30113145921829,0.0005853727448275802
Coherent state,48.40113380178389,0.000586578744381857
Coherent state,48.50113614434961,0.0005787963487177309
Coherent state,48.60113848691521,0.0005750006308036281
Coherent state,48.70114082948093,0.0005653395487321942
Coherent state,48.80114317204653,0.0005668004977307789
Coherent state,48.901145514612246,0.0005671618188175683
Coherent state,49.00114785717797,0.0005414118634305862
Coherent state,49.10115019974357,0.000551626735558972
Coherent state,49.20115254230929,0.0005347239835732592
Coherent state,49.30115488487489,0.0005545923507004681
Coherent state,49.401157227440606,0.0005206811357358301
Coherent state,49.50115957000633,0.0005246520281227085
Coherent state,49.601161912571925,0.000544768032798196
Coherent state,49.70116425513765,0.0005131822777104721
Coherent state,49.801166597703244,0.0005240542122057583
Coherent state,49.90116894026897,0.0005115494010794659
