driver_state,harmonic_order,nearest_harmonic_order,mean_intensity,raw_intensity,local_background_intensity,normalized_intensity,raw_normalized_intensity,local_background_normalized_intensity,display_intensity,display_offset,in_peak_window,peak_window_half_width,background_inner_width,background_outer_width,display_min_normalized,mean_cutoff_order,normalized_intensity_cv,spectrum_model,frequency_grid,raw_frequency_grid,tdse_amplitude_bin_count,tdse_library_field_amplitude_min_au,tdse_library_field_amplitude_max_au,claim_level,mechanism,processing
coherent,5.9198346557630686,5.0,0.0007691088000127935,0.0011481075833838566,0.0003789987833710631,9.379918109367882e-06,1.400212182295365e-05,4.622203713585769e-06,nan,1.0,False,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,5.959833538572278,5.0,0.000249807607033776,0.0006288063904048391,0.0003789987833710631,3.0466104366963347e-06,7.668814150282104e-06,4.622203713585769e-06,nan,1.0,False,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,5.9998324213814875,5.0,0.0007772500931265982,0.0011562488764976613,0.0003789987833710631,9.4792079142831e-06,1.410141162786887e-05,4.622203713585769e-06,nan,1.0,False,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.039831304190698,7.0,0.0,0.0004989661979366272,0.007453924416129351,0.0,6.085305584736977e-06,9.09067749784531e-05,nan,1.0,False,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.079830186999907,7.0,0.0,0.00046141012712593715,0.007453924416129351,0.0,5.627278230599262e-06,9.09067749784531e-05,nan,1.0,False,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.119829069809118,7.0,0.0,0.001020803404537631,0.007453924416129351,0.0,1.2449542041604047e-05,9.09067749784531e-05,nan,1.0,False,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.159827952618327,7.0,0.0,0.00018427163935596394,0.007453924416129351,0.0,2.2473450921497217e-06,9.09067749784531e-05,nan,1.0,False,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.199826835427538,7.0,0.0,0.0003159356458676862,0.007453924416129351,0.0,3.8530965788193465e-06,9.09067749784531e-05,nan,1.0,False,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.239825718236748,7.0,0.0,0.0013816867476609416,0.007453924416129351,0.0,1.685081297424096e-05,9.09067749784531e-05,nan,1.0,False,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.2798246010459575,7.0,0.0,0.0016422143530817233,0.007453924416129351,0.0,2.002816266005393e-05,9.09067749784531e-05,nan,1.0,False,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.319823483855167,7.0,0.0,0.0019631984095828028,0.007453924416129351,0.0,2.3942828783159992e-05,9.09067749784531e-05,nan,1.0,False,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.359822366664377,7.0,0.0,0.0007152267095465711,0.007453924416129351,0.0,8.722781438813194e-06,9.09067749784531e-05,nan,1.0,False,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.399821249473587,7.0,0.0,0.0011062278317715715,0.007453924416129351,0.0,1.349136360440594e-05,9.09067749784531e-05,nan,1.0,False,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.439820132282797,7.0,0.0,0.0005721835694847938,0.007453924416129351,0.0,6.978252004402883e-06,9.09067749784531e-05,nan,1.0,False,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.479819015092007,7.0,0.0,0.0014041026138642075,0.007453924416129351,0.0,1.7124193007512822e-05,9.09067749784531e-05,nan,1.0,False,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.519817897901217,7.0,0.0,0.004057018255984529,0.007453924416129351,0.0,4.9478694053055137e-05,9.09067749784531e-05,nan,1.0,False,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.559816780710427,7.0,0.0,0.0038415150221505685,0.007453924416129351,0.0,4.68504538279623e-05,9.09067749784531e-05,nan,1.0,False,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.599815663519637,7.0,0.0018281335243616062,0.009282057940490957,0.007453924416129351,2.2295600767039363e-05,0.00011320237574549246,9.09067749784531e-05,nan,1.0,False,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.6398145463288465,7.0,0.011204911105893386,0.018658835522022736,0.007453924416129351,0.00013665316089775384,0.00022755993587620694,9.09067749784531e-05,nan,1.0,False,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.679813429138057,7.0,0.0012025336322004825,0.008656458048329834,0.007453924416129351,1.4665892515614972e-05,0.00010557266749406807,9.09067749784531e-05,nan,1.0,True,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.719812311947266,7.0,0.0001184354532386446,0.007572359869367996,0.007453924416129351,1.444418335358889e-06,9.235119331381199e-05,9.09067749784531e-05,nan,1.0,True,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.759811194756477,7.0,0.0026823026460584968,0.010136227062187848,0.007453924416129351,3.2712899870799764e-05,0.00012361967484925287,9.09067749784531e-05,nan,1.0,True,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.799810077565686,7.0,0.0,0.0063650246958989395,0.007453924416129351,0.0,7.762674203005236e-05,9.09067749784531e-05,nan,1.0,True,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
coherent,6.839808960374897,7.0,0.013214171168822238,0.020668095584951588,0.007453924416129351,0.00016115774965084375,0.00025206452462929685,9.09067749784531e-05,nan,1.0,True,0.35,0.55,0.95,0.001,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,background_subtracted_raw_peak_window_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,raw_peak_window_minus_local_background
