driver_state,harmonic_order,mean_intensity,raw_peak_intensity,local_background_intensity,normalized_intensity,display_intensity,display_offset,window_half_width,background_inner_width,background_outer_width,mean_cutoff_order,normalized_intensity_cv,spectrum_model,frequency_grid,raw_frequency_grid,tdse_amplitude_bin_count,tdse_library_field_amplitude_min_au,tdse_library_field_amplitude_max_au,claim_level,mechanism,processing
coherent,29.0,4.173183632605068,4.175930292555223,0.0027466599501547876,0.0508954269259938,0.0508954269259938,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,31.0,2.5176210961301964,2.520050079269803,0.002428983139606561,0.030704472126343405,0.030704472126343405,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,33.0,3.8129186168192937,3.815079668909908,0.002161052090614031,0.046501697006787995,0.046501697006787995,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,35.0,1.6073052167838682,1.6089854916444442,0.0016802748605760777,0.019602416862141855,0.019602416862141855,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,37.0,0.3389516171857032,0.3401382576833534,0.001186640497650169,0.0041337953904399755,0.0041337953904399755,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,39.0,0.3927776618450039,0.39354452995661005,0.0007668681116061718,0.004790248536011864,0.004790248536011864,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,41.0,0.24541043841549667,0.24645927877241858,0.0010488403569218973,0.0029929833275644975,0.0029929833275644975,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,43.0,0.3034201819385598,0.3041850225758519,0.0007648406372920977,0.0037004601420057245,0.0037004601420057245,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,45.0,0.4644737310925572,0.46565402318708343,0.001180292094526233,0.005664641415529603,0.005664641415529603,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
coherent,47.0,0.4653669740735541,0.4662713981295099,0.0009044240559558043,0.005675535252673813,0.005675535252673813,1.0,0.35,0.55,0.95,29.30730427175973,0.14006282952053878,tdse_dipole_acceleration,odd_harmonic_window_yield_grid,raw_fft_harmonic_order_grid,11,0.00010221851426811915,0.25554717819727235,hhg_intensity_prediction,quantum_light_hhg_tdse_dipole_acceleration,odd_harmonic_peak_minus_local_background
